Country,City,Location/Site,Sampling_date,Trap_type,Green_level,Green_area_coverage,Blue_area_coverage,Temperature_2m,Relative_humidity,Wind_speed_10m,Mosquito_species,Mosquito_abundance,Biodiversity_index
Netherlands,Utrecht,9,2025-12-10,Light_CO2,4,100.0,14.24,21.46,86.99,6.93,Aedes albopictus,67,1.4
Netherlands,Nijmegen,4,2025-04-14,HumanOdor_CO2,3,77.09,28.93,21.72,89.58,6.26,Aedes albopictus,19,2.14
Netherlands,Utrecht,1,2026-02-08,Light_CO2,1,28.09,34.84,24.29,74.64,2.95,Aedes albopictus,2,1.67
Netherlands,Nijmegen,2,2025-10-11,Light_CO2,3,70.36,27.8,27.04,81.51,4.58,Aedes aegypti,32,0.55
Netherlands,Utrecht,6,2025-03-15,HumanOdor_CO2,3,70.8,17.25,29.62,86.27,5.16,Anopheles gambiae,12,1.94
Netherlands,Nijmegen,3,2026-02-08,Light_CO2,4,96.11,0.16,24.04,84.91,7.48,Aedes aegypti,39,0.81
Netherlands,Nijmegen,2,2025-07-13,HumanOdor_CO2,3,70.36,27.8,22.19,86.27,4.24,Culex quinquefasciatus,15,1.65
Netherlands,Utrecht,1,2025-04-14,HumanOdor_CO2,1,28.09,34.84,30.56,73.21,5.72,Anopheles gambiae,11,0.92
Netherlands,Nijmegen,5,2025-07-13,Light_CO2,4,100.0,7.91,19.7,82.35,0.18,Aedes aegypti,34,2.38
Netherlands,Nijmegen,9,2025-08-12,Light_CO2,2,55.84,34.12,22.84,74.07,5.74,Culex quinquefasciatus,6,1.85
Netherlands,Utrecht,6,2025-10-11,HumanOdor_CO2,3,70.8,17.25,24.54,81.25,2.6,Culex pipiens,27,0.96
Netherlands,Utrecht,1,2025-12-10,HumanOdor_CO2,1,28.09,34.84,21.23,83.54,1.19,Anopheles gambiae,3,1.4
Spain,Barcelona,2,2025-07-13,HumanOdor_CO2,3,78.39,14.41,29.15,83.4,5.73,Culex pipiens,28,2.32
Netherlands,Utrecht,2,2025-12-10,HumanOdor_CO2,1,29.98,42.65,25.62,92.81,5.43,Culex pipiens,3,0.65
Netherlands,Utrecht,6,2025-12-10,HumanOdor_CO2,3,70.8,17.25,22.42,63.48,5.71,Culex quinquefasciatus,17,1.35
Netherlands,Nijmegen,9,2026-02-08,HumanOdor_CO2,2,55.84,34.12,23.92,86.92,1.78,Culex quinquefasciatus,10,0.86
Netherlands,Utrecht,4,2026-02-08,HumanOdor_CO2,1,17.0,53.86,21.38,71.65,5.02,Aedes aegypti,3,1.27
Netherlands,Utrecht,4,2025-09-11,Light_CO2,1,17.0,53.86,22.45,61.55,5.01,Aedes aegypti,14,1.97
France,Montpellier,2,2025-03-15,Light_CO2,2,51.25,33.14,29.67,69.57,5.48,Culex quinquefasciatus,7,1.7
Spain,Barcelona,7,2025-11-10,Light_CO2,3,70.08,19.22,24.55,70.32,0.77,Culex pipiens,30,1.25
France,Montpellier,4,2025-11-10,Light_CO2,1,23.84,28.58,23.76,67.34,6.53,Culex quinquefasciatus,9,1.37
Netherlands,Nijmegen,5,2025-05-14,HumanOdor_CO2,4,100.0,7.91,21.31,79.9,2.75,Aedes aegypti,43,1.11
France,Montpellier,1,2025-06-13,HumanOdor_CO2,1,25.77,41.14,18.26,82.92,6.35,Culex pipiens,2,2.07
Spain,Barcelona,4,2025-10-11,HumanOdor_CO2,1,25.66,55.74,26.02,84.23,2.37,Aedes albopictus,9,1.98
France,Montpellier,4,2025-08-12,HumanOdor_CO2,1,23.84,28.58,23.95,85.81,2.12,Aedes aegypti,4,1.04
Spain,Barcelona,4,2025-06-13,Light_CO2,1,25.66,55.74,27.74,83.78,6.65,Culex pipiens,3,1.0
Spain,Barcelona,5,2026-02-08,Light_CO2,1,22.9,29.84,23.28,81.18,6.89,Culex pipiens,12,0.96
Netherlands,Utrecht,9,2025-11-10,HumanOdor_CO2,4,100.0,14.24,26.62,88.8,7.77,Aedes aegypti,53,2.4
Netherlands,Utrecht,4,2026-01-09,HumanOdor_CO2,1,17.0,53.86,25.27,70.61,3.83,Anopheles gambiae,1,0.69
Netherlands,Nijmegen,2,2025-11-10,HumanOdor_CO2,3,70.36,27.8,22.57,91.93,4.35,Culex quinquefasciatus,16,2.4
Spain,Barcelona,6,2026-01-09,HumanOdor_CO2,4,97.72,18.77,22.53,87.98,3.67,Anopheles gambiae,25,2.0
Netherlands,Utrecht,9,2026-01-09,Light_CO2,4,100.0,14.24,33.65,85.65,2.14,Aedes aegypti,43,1.06
Spain,Barcelona,6,2025-05-14,HumanOdor_CO2,4,97.72,18.77,23.96,94.1,0.66,Culex quinquefasciatus,28,1.42
Netherlands,Nijmegen,2,2025-03-15,HumanOdor_CO2,3,70.36,27.8,21.67,87.68,6.24,Aedes aegypti,28,1.14
France,Montpellier,6,2025-03-15,HumanOdor_CO2,2,46.18,29.24,23.89,63.49,7.91,Culex pipiens,9,1.23
Netherlands,Nijmegen,9,2026-01-09,Light_CO2,2,55.84,34.12,24.86,69.46,5.21,Culex quinquefasciatus,7,1.77
Spain,Barcelona,5,2025-06-13,Light_CO2,1,22.9,29.84,24.22,61.78,6.58,Culex quinquefasciatus,2,1.97
Netherlands,Utrecht,2,2025-03-15,Light_CO2,1,29.98,42.65,22.63,75.06,6.02,Aedes albopictus,7,2.27
France,Montpellier,7,2025-04-14,Light_CO2,3,76.92,19.01,21.8,69.96,1.5,Culex pipiens,14,1.78
Netherlands,Utrecht,2,2025-09-11,Light_CO2,1,29.98,42.65,23.71,68.31,1.97,Anopheles gambiae,1,2.45
Netherlands,Nijmegen,3,2025-04-14,HumanOdor_CO2,4,96.11,0.16,24.63,81.92,4.89,Culex pipiens,43,1.53
France,Montpellier,6,2025-03-15,HumanOdor_CO2,2,46.18,29.24,23.89,63.49,7.91,Aedes aegypti,7,1.23
Spain,Barcelona,4,2026-02-08,Light_CO2,1,25.66,55.74,24.95,81.55,2.38,Aedes aegypti,9,2.39
Netherlands,Utrecht,5,2025-11-10,Light_CO2,3,68.72,23.91,24.94,86.04,1.49,Aedes albopictus,26,0.89
France,Montpellier,4,2025-06-13,HumanOdor_CO2,1,23.84,28.58,24.84,85.21,0.43,Aedes aegypti,3,0.54
Netherlands,Utrecht,6,2026-02-08,HumanOdor_CO2,3,70.8,17.25,23.4,78.47,5.34,Culex quinquefasciatus,11,0.96
Spain,Barcelona,9,2026-02-08,HumanOdor_CO2,1,22.5,47.58,25.16,68.11,7.04,Aedes aegypti,4,2.29
France,Montpellier,5,2025-06-13,Light_CO2,2,57.07,28.25,27.48,70.78,4.25,Aedes aegypti,13,2.36
Netherlands,Nijmegen,6,2025-04-14,Light_CO2,1,19.0,28.52,24.0,75.1,6.02,Anopheles gambiae,1,2.04
France,Montpellier,3,2025-04-14,HumanOdor_CO2,1,28.87,38.01,20.88,75.34,2.5,Culex pipiens,6,1.84
France,Montpellier,9,2025-07-13,HumanOdor_CO2,4,92.86,16.14,21.99,83.23,2.64,Aedes albopictus,45,1.36
Netherlands,Utrecht,2,2026-01-09,HumanOdor_CO2,1,29.98,42.65,26.51,79.09,5.32,Aedes albopictus,1,1.49
Netherlands,Utrecht,1,2025-11-10,Light_CO2,1,28.09,34.84,27.11,80.62,3.12,Anopheles gambiae,4,1.53
Netherlands,Utrecht,3,2025-04-14,HumanOdor_CO2,3,81.2,25.86,20.62,66.39,1.74,Aedes albopictus,26,1.27
Netherlands,Utrecht,4,2025-07-13,Light_CO2,1,17.0,53.86,24.46,71.31,4.02,Culex quinquefasciatus,2,2.14
Netherlands,Utrecht,1,2026-01-09,Light_CO2,1,28.09,34.84,20.64,78.56,5.21,Anopheles gambiae,2,1.22
Netherlands,Nijmegen,1,2025-04-14,Light_CO2,4,100.0,0.0,25.65,100.94,6.26,Aedes albopictus,40,1.01
Netherlands,Utrecht,2,2025-04-14,HumanOdor_CO2,1,29.98,42.65,23.87,84.59,0.52,Aedes aegypti,7,2.43
France,Montpellier,4,2025-11-10,Light_CO2,1,23.84,28.58,23.76,67.34,6.53,Anopheles gambiae,2,1.37
Spain,Barcelona,3,2025-10-11,Light_CO2,4,94.45,16.13,23.61,80.27,3.66,Anopheles gambiae,36,0.79
Netherlands,Utrecht,4,2025-03-15,Light_CO2,1,17.0,53.86,26.36,83.01,7.75,Aedes aegypti,6,1.73
Netherlands,Utrecht,3,2025-06-13,HumanOdor_CO2,3,81.2,25.86,21.53,89.15,0.27,Anopheles gambiae,25,1.4
Netherlands,Nijmegen,6,2026-02-08,HumanOdor_CO2,1,19.0,28.52,22.33,84.09,1.31,Culex quinquefasciatus,2,1.7
Netherlands,Nijmegen,5,2025-06-13,HumanOdor_CO2,4,100.0,7.91,22.52,81.82,2.18,Culex pipiens,25,0.73
Netherlands,Utrecht,3,2025-05-14,Light_CO2,3,81.2,25.86,21.29,81.55,0.85,Anopheles gambiae,14,0.51
Netherlands,Utrecht,2,2025-07-13,HumanOdor_CO2,1,29.98,42.65,27.3,69.73,4.72,Aedes albopictus,8,2.34
Spain,Barcelona,2,2025-08-12,HumanOdor_CO2,3,78.39,14.41,22.18,92.43,3.14,Culex pipiens,16,2.28
Spain,Barcelona,3,2025-08-12,HumanOdor_CO2,4,94.45,16.13,27.49,80.43,2.39,Culex quinquefasciatus,31,0.78
Netherlands,Nijmegen,1,2025-03-15,HumanOdor_CO2,4,100.0,0.0,22.73,91.27,6.07,Culex pipiens,31,0.65
Spain,Barcelona,4,2025-08-12,Light_CO2,1,25.66,55.74,21.41,84.91,2.7,Culex quinquefasciatus,6,1.76
Netherlands,Nijmegen,8,2025-07-13,HumanOdor_CO2,1,23.65,38.02,18.08,87.81,5.37,Aedes aegypti,9,1.4
Netherlands,Utrecht,3,2025-12-10,Light_CO2,3,81.2,25.86,25.48,75.25,3.89,Aedes albopictus,17,1.14
Netherlands,Utrecht,5,2025-04-14,HumanOdor_CO2,3,68.72,23.91,19.69,78.92,1.84,Aedes aegypti,26,1.04
Netherlands,Utrecht,8,2025-08-12,HumanOdor_CO2,1,29.37,29.21,26.78,67.94,5.46,Culex pipiens,0,1.15
France,Montpellier,4,2026-01-09,HumanOdor_CO2,1,23.84,28.58,28.75,69.54,1.76,Culex quinquefasciatus,4,1.76
Netherlands,Nijmegen,6,2025-06-13,HumanOdor_CO2,1,19.0,28.52,26.96,69.1,3.92,Aedes aegypti,4,2.15
France,Montpellier,6,2025-04-14,Light_CO2,2,46.18,29.24,29.85,89.59,6.61,Aedes albopictus,19,0.7
Netherlands,Utrecht,2,2025-10-11,Light_CO2,1,29.98,42.65,23.38,84.91,5.15,Anopheles gambiae,5,2.35
Netherlands,Nijmegen,5,2025-08-12,HumanOdor_CO2,4,100.0,7.91,19.48,77.83,6.19,Aedes albopictus,46,1.09
Netherlands,Nijmegen,4,2025-06-13,Light_CO2,3,77.09,28.93,26.17,85.97,4.99,Anopheles gambiae,13,2.42
France,Montpellier,7,2025-11-10,HumanOdor_CO2,3,76.92,19.01,19.21,101.49,7.12,Aedes albopictus,15,2.36
Netherlands,Utrecht,2,2025-11-10,Light_CO2,1,29.98,42.65,25.73,69.37,5.15,Anopheles gambiae,6,1.35
Netherlands,Utrecht,8,2025-05-14,HumanOdor_CO2,1,29.37,29.21,28.28,81.15,7.01,Culex quinquefasciatus,7,2.24
Netherlands,Utrecht,2,2025-05-14,HumanOdor_CO2,1,29.98,42.65,24.04,75.44,1.36,Culex quinquefasciatus,5,0.71
Netherlands,Nijmegen,1,2025-10-11,HumanOdor_CO2,4,100.0,0.0,21.01,77.77,7.42,Anopheles gambiae,31,2.23
Spain,Barcelona,4,2025-04-14,HumanOdor_CO2,1,25.66,55.74,26.82,79.4,2.0,Culex quinquefasciatus,5,1.57
France,Montpellier,6,2026-02-08,Light_CO2,2,46.18,29.24,32.04,93.63,1.41,Anopheles gambiae,3,0.76
France,Montpellier,3,2025-09-11,Light_CO2,1,28.87,38.01,29.97,68.53,6.48,Aedes albopictus,7,0.69
Netherlands,Nijmegen,7,2025-06-13,Light_CO2,2,43.07,39.13,21.92,90.81,1.2,Aedes aegypti,8,1.02
Spain,Barcelona,6,2025-11-10,Light_CO2,4,97.72,18.77,24.02,78.62,2.78,Aedes aegypti,42,1.33
Spain,Barcelona,5,2026-02-08,Light_CO2,1,22.9,29.84,23.28,81.18,6.89,Aedes albopictus,4,0.96
Spain,Barcelona,4,2026-02-08,Light_CO2,1,25.66,55.74,24.95,81.55,2.38,Anopheles gambiae,3,2.39
Netherlands,Nijmegen,4,2025-11-10,Light_CO2,3,77.09,28.93,22.95,89.58,7.75,Anopheles gambiae,20,1.51
Netherlands,Nijmegen,8,2025-08-12,HumanOdor_CO2,1,23.65,38.02,22.56,57.36,6.33,Culex quinquefasciatus,5,1.96
Netherlands,Utrecht,7,2025-08-12,Light_CO2,4,99.0,14.24,22.04,93.79,7.44,Aedes aegypti,42,1.86
Netherlands,Utrecht,4,2026-02-08,HumanOdor_CO2,1,17.0,53.86,21.38,71.65,5.02,Aedes albopictus,5,1.27
Spain,Barcelona,2,2026-01-09,Light_CO2,3,78.39,14.41,26.18,81.86,3.17,Anopheles gambiae,23,0.86
Netherlands,Utrecht,5,2025-08-12,HumanOdor_CO2,3,68.72,23.91,23.51,76.73,3.5,Anopheles gambiae,6,0.94
France,Montpellier,5,2025-04-14,Light_CO2,2,57.07,28.25,25.34,82.1,6.14,Culex quinquefasciatus,3,1.49
France,Montpellier,5,2025-10-11,HumanOdor_CO2,2,57.07,28.25,22.4,84.79,0.77,Culex pipiens,17,1.56
Netherlands,Utrecht,2,2026-02-08,Light_CO2,1,29.98,42.65,25.84,81.01,1.72,Anopheles gambiae,1,1.39
Spain,Barcelona,7,2025-10-11,Light_CO2,3,70.08,19.22,22.96,86.15,6.82,Culex pipiens,22,0.81
Netherlands,Nijmegen,3,2025-05-14,Light_CO2,4,96.11,0.16,25.96,65.1,6.09,Aedes aegypti,65,2.17
Netherlands,Utrecht,5,2025-04-14,HumanOdor_CO2,3,68.72,23.91,19.69,78.92,1.84,Culex quinquefasciatus,12,1.04
Spain,Barcelona,1,2025-12-10,HumanOdor_CO2,1,24.35,42.69,23.61,75.8,4.43,Aedes aegypti,7,1.25
Spain,Barcelona,9,2026-02-08,HumanOdor_CO2,1,22.5,47.58,25.16,68.11,7.04,Culex pipiens,4,2.29
Netherlands,Utrecht,2,2025-09-11,Light_CO2,1,29.98,42.65,23.71,68.31,1.97,Culex quinquefasciatus,5,2.45
Netherlands,Utrecht,1,2025-09-11,Light_CO2,1,28.09,34.84,24.75,72.25,6.49,Aedes aegypti,1,2.48
Spain,Barcelona,2,2025-03-15,Light_CO2,3,78.39,14.41,19.91,69.85,1.11,Aedes albopictus,37,1.55
Spain,Barcelona,5,2026-01-09,HumanOdor_CO2,1,22.9,29.84,28.77,81.16,6.31,Anopheles gambiae,8,1.62
Netherlands,Utrecht,8,2025-08-12,HumanOdor_CO2,1,29.37,29.21,26.78,67.94,5.46,Aedes aegypti,2,1.15
Netherlands,Nijmegen,3,2026-02-08,Light_CO2,4,96.11,0.16,24.04,84.91,7.48,Culex pipiens,41,0.81
France,Montpellier,7,2025-04-14,Light_CO2,3,76.92,19.01,21.8,69.96,1.5,Anopheles gambiae,13,1.78
Spain,Barcelona,3,2025-04-14,HumanOdor_CO2,4,94.45,16.13,29.37,88.99,4.5,Culex pipiens,50,2.49
Netherlands,Utrecht,1,2025-03-15,Light_CO2,1,28.09,34.84,23.28,78.56,1.2,Aedes albopictus,4,1.77
France,Montpellier,9,2025-06-13,HumanOdor_CO2,4,92.86,16.14,29.32,79.28,7.67,Anopheles gambiae,25,2.05
France,Montpellier,1,2025-07-13,HumanOdor_CO2,1,25.77,41.14,20.91,86.72,3.38,Culex pipiens,2,1.67
France,Montpellier,1,2025-08-12,HumanOdor_CO2,1,25.77,41.14,23.84,75.31,0.06,Aedes aegypti,0,1.05
France,Montpellier,6,2025-07-13,Light_CO2,2,46.18,29.24,26.21,86.37,5.24,Culex pipiens,14,2.47
Netherlands,Utrecht,2,2025-07-13,HumanOdor_CO2,1,29.98,42.65,27.3,69.73,4.72,Anopheles gambiae,2,2.34
France,Montpellier,7,2025-09-11,Light_CO2,3,76.92,19.01,22.27,82.93,0.72,Culex quinquefasciatus,23,0.84
Netherlands,Nijmegen,3,2025-06-13,HumanOdor_CO2,4,96.11,0.16,23.59,88.45,4.62,Culex pipiens,40,0.74
Spain,Barcelona,1,2025-12-10,HumanOdor_CO2,1,24.35,42.69,23.61,75.8,4.43,Culex pipiens,9,1.25
Netherlands,Nijmegen,9,2025-08-12,Light_CO2,2,55.84,34.12,22.84,74.07,5.74,Culex pipiens,11,1.85
Netherlands,Nijmegen,4,2026-01-09,HumanOdor_CO2,3,77.09,28.93,19.27,91.39,5.75,Aedes albopictus,24,1.14
France,Montpellier,6,2025-04-14,Light_CO2,2,46.18,29.24,29.85,89.59,6.61,Culex quinquefasciatus,7,0.7
France,Montpellier,7,2025-08-12,Light_CO2,3,76.92,19.01,20.74,79.16,7.54,Culex pipiens,17,2.22
Spain,Barcelona,4,2025-05-14,Light_CO2,1,25.66,55.74,22.4,89.14,4.22,Culex quinquefasciatus,3,2.21
Spain,Barcelona,2,2025-09-11,HumanOdor_CO2,3,78.39,14.41,26.9,72.51,0.77,Anopheles gambiae,12,0.6
Netherlands,Utrecht,7,2025-11-10,HumanOdor_CO2,4,99.0,14.24,31.59,84.31,7.79,Culex quinquefasciatus,29,1.06
Spain,Barcelona,7,2025-03-15,Light_CO2,3,70.08,19.22,23.3,76.31,4.88,Aedes albopictus,26,0.5
France,Montpellier,7,2025-12-10,HumanOdor_CO2,3,76.92,19.01,22.39,79.87,1.02,Anopheles gambiae,23,0.9
Spain,Barcelona,4,2025-07-13,HumanOdor_CO2,1,25.66,55.74,22.53,93.37,5.82,Anopheles gambiae,4,1.44
Netherlands,Utrecht,2,2025-11-10,Light_CO2,1,29.98,42.65,25.73,69.37,5.15,Culex quinquefasciatus,3,1.35
Netherlands,Nijmegen,3,2025-08-12,HumanOdor_CO2,4,96.11,0.16,22.94,83.54,2.68,Aedes aegypti,51,1.56
Spain,Barcelona,5,2025-09-11,HumanOdor_CO2,1,22.9,29.84,27.29,71.73,6.9,Culex pipiens,1,1.65
Netherlands,Nijmegen,5,2025-12-10,Light_CO2,4,100.0,7.91,23.78,93.49,3.87,Culex pipiens,28,0.96
France,Montpellier,3,2025-11-10,Light_CO2,1,28.87,38.01,25.41,65.47,3.48,Aedes albopictus,7,1.82
Netherlands,Utrecht,2,2025-03-15,Light_CO2,1,29.98,42.65,22.63,75.06,6.02,Anopheles gambiae,8,2.27
France,Montpellier,4,2025-12-10,HumanOdor_CO2,1,23.84,28.58,20.34,74.25,6.94,Aedes albopictus,2,2.38
Netherlands,Nijmegen,6,2025-05-14,Light_CO2,1,19.0,28.52,22.46,83.49,0.96,Anopheles gambiae,2,1.48
France,Montpellier,8,2026-01-09,Light_CO2,1,21.5,47.17,20.89,89.42,6.55,Culex pipiens,2,0.9
France,Montpellier,4,2025-03-15,Light_CO2,1,23.84,28.58,27.62,75.46,0.07,Anopheles gambiae,0,1.65
Netherlands,Utrecht,4,2025-11-10,HumanOdor_CO2,1,17.0,53.86,33.18,91.34,4.41,Aedes aegypti,2,2.38
Netherlands,Utrecht,3,2025-08-12,HumanOdor_CO2,3,81.2,25.86,21.59,81.11,5.57,Aedes albopictus,22,1.86
France,Montpellier,1,2025-04-14,Light_CO2,1,25.77,41.14,25.71,75.84,6.26,Aedes aegypti,6,0.94
Netherlands,Utrecht,7,2025-05-14,Light_CO2,4,99.0,14.24,23.7,83.06,3.78,Aedes aegypti,32,1.05
Spain,Barcelona,6,2025-10-11,HumanOdor_CO2,4,97.72,18.77,27.83,78.12,1.18,Aedes aegypti,52,1.99
France,Montpellier,2,2025-03-15,Light_CO2,2,51.25,33.14,29.67,69.57,5.48,Anopheles gambiae,6,1.7
Spain,Barcelona,8,2025-09-11,Light_CO2,3,66.88,15.38,25.34,85.87,4.31,Culex pipiens,16,1.67
Spain,Barcelona,2,2025-10-11,Light_CO2,3,78.39,14.41,25.08,90.15,2.54,Aedes aegypti,17,2.49
France,Montpellier,4,2025-05-14,Light_CO2,1,23.84,28.58,29.72,72.22,3.62,Culex quinquefasciatus,1,0.59
France,Montpellier,4,2025-04-14,HumanOdor_CO2,1,23.84,28.58,24.74,88.46,5.52,Aedes albopictus,0,2.27
Spain,Barcelona,4,2025-10-11,HumanOdor_CO2,1,25.66,55.74,26.02,84.23,2.37,Culex pipiens,6,1.98
France,Montpellier,7,2025-05-14,Light_CO2,3,76.92,19.01,25.55,81.06,6.95,Aedes aegypti,9,1.3
Netherlands,Utrecht,1,2025-04-14,HumanOdor_CO2,1,28.09,34.84,30.56,73.21,5.72,Culex quinquefasciatus,2,0.92
Netherlands,Utrecht,8,2025-08-12,HumanOdor_CO2,1,29.37,29.21,26.78,67.94,5.46,Culex quinquefasciatus,2,1.15
Netherlands,Nijmegen,3,2025-12-10,HumanOdor_CO2,4,96.11,0.16,22.5,96.56,2.15,Aedes aegypti,45,1.53
Netherlands,Utrecht,5,2025-06-13,Light_CO2,3,68.72,23.91,29.17,94.42,6.64,Aedes albopictus,23,2.19
Netherlands,Nijmegen,6,2025-11-10,HumanOdor_CO2,1,19.0,28.52,23.61,80.43,1.65,Anopheles gambiae,1,1.54
Netherlands,Utrecht,7,2025-08-12,Light_CO2,4,99.0,14.24,22.04,93.79,7.44,Culex quinquefasciatus,46,1.86
Spain,Barcelona,4,2025-09-11,HumanOdor_CO2,1,25.66,55.74,29.69,73.21,2.44,Culex pipiens,2,1.62
Netherlands,Nijmegen,7,2025-04-14,HumanOdor_CO2,2,43.07,39.13,23.67,83.28,5.59,Aedes aegypti,7,0.84
Netherlands,Nijmegen,7,2025-07-13,HumanOdor_CO2,2,43.07,39.13,25.43,73.76,7.98,Culex quinquefasciatus,14,2.48
Spain,Barcelona,6,2025-09-11,HumanOdor_CO2,4,97.72,18.77,23.21,89.48,0.41,Aedes aegypti,45,0.52
France,Montpellier,8,2025-11-10,Light_CO2,1,21.5,47.17,20.91,82.71,2.21,Anopheles gambiae,4,0.85
Netherlands,Utrecht,8,2025-11-10,Light_CO2,1,29.37,29.21,22.64,84.32,5.34,Aedes albopictus,7,0.68
France,Montpellier,7,2025-05-14,Light_CO2,3,76.92,19.01,25.55,81.06,6.95,Anopheles gambiae,14,1.3
Spain,Barcelona,6,2025-09-11,HumanOdor_CO2,4,97.72,18.77,23.21,89.48,0.41,Aedes albopictus,45,0.52
France,Montpellier,2,2025-08-12,Light_CO2,2,51.25,33.14,24.93,82.29,3.69,Aedes aegypti,16,2.4
Netherlands,Nijmegen,7,2026-02-08,HumanOdor_CO2,2,43.07,39.13,26.65,71.45,5.46,Aedes aegypti,5,1.37
Netherlands,Utrecht,9,2025-07-13,Light_CO2,4,100.0,14.24,26.69,91.01,3.89,Culex pipiens,48,1.45
Netherlands,Nijmegen,4,2025-06-13,Light_CO2,3,77.09,28.93,26.17,85.97,4.99,Culex quinquefasciatus,22,2.42
Netherlands,Utrecht,1,2025-11-10,Light_CO2,1,28.09,34.84,27.11,80.62,3.12,Aedes albopictus,10,1.53
Netherlands,Nijmegen,6,2025-08-12,HumanOdor_CO2,1,19.0,28.52,23.42,59.26,2.85,Aedes aegypti,4,1.16
Netherlands,Nijmegen,4,2025-05-14,Light_CO2,3,77.09,28.93,26.92,95.83,5.05,Culex pipiens,20,0.57
Netherlands,Utrecht,9,2026-02-08,Light_CO2,4,100.0,14.24,25.1,95.55,3.14,Culex quinquefasciatus,45,1.44
France,Montpellier,3,2025-03-15,Light_CO2,1,28.87,38.01,23.54,81.93,3.42,Culex pipiens,4,2.17
France,Montpellier,5,2025-06-13,Light_CO2,2,57.07,28.25,27.48,70.78,4.25,Culex quinquefasciatus,6,2.36
Netherlands,Nijmegen,3,2025-10-11,Light_CO2,4,96.11,0.16,25.96,91.14,4.44,Anopheles gambiae,38,1.73
France,Montpellier,9,2025-10-11,HumanOdor_CO2,4,92.86,16.14,28.8,78.42,7.04,Culex quinquefasciatus,50,1.61
France,Montpellier,9,2026-01-09,HumanOdor_CO2,4,92.86,16.14,23.98,84.56,5.71,Aedes albopictus,41,0.98
Spain,Barcelona,7,2026-02-08,Light_CO2,3,70.08,19.22,22.18,88.84,7.78,Culex quinquefasciatus,23,2.27
France,Montpellier,2,2025-04-14,HumanOdor_CO2,2,51.25,33.14,24.28,81.88,3.55,Aedes albopictus,18,1.88
Netherlands,Nijmegen,9,2025-05-14,HumanOdor_CO2,2,55.84,34.12,24.55,66.0,1.73,Culex pipiens,11,0.61
Netherlands,Utrecht,7,2025-05-14,Light_CO2,4,99.0,14.24,23.7,83.06,3.78,Anopheles gambiae,30,1.05
Netherlands,Nijmegen,3,2025-04-14,HumanOdor_CO2,4,96.11,0.16,24.63,81.92,4.89,Anopheles gambiae,20,1.53
Spain,Barcelona,3,2025-05-14,HumanOdor_CO2,4,94.45,16.13,23.84,82.44,3.6,Culex quinquefasciatus,39,2.33
Netherlands,Utrecht,6,2026-02-08,HumanOdor_CO2,3,70.8,17.25,23.4,78.47,5.34,Anopheles gambiae,18,0.96
Netherlands,Nijmegen,8,2025-04-14,HumanOdor_CO2,1,23.65,38.02,25.93,75.64,4.74,Anopheles gambiae,3,0.92
Netherlands,Nijmegen,5,2025-03-15,Light_CO2,4,100.0,7.91,23.88,79.17,7.44,Aedes aegypti,41,1.84
Netherlands,Nijmegen,4,2025-06-13,Light_CO2,3,77.09,28.93,26.17,85.97,4.99,Aedes albopictus,18,2.42
France,Montpellier,5,2025-09-11,Light_CO2,2,57.07,28.25,28.19,76.42,2.57,Aedes aegypti,15,1.74
Netherlands,Nijmegen,9,2025-06-13,Light_CO2,2,55.84,34.12,23.68,65.3,6.03,Aedes albopictus,13,2.49
Netherlands,Nijmegen,8,2025-05-14,Light_CO2,1,23.65,38.02,21.46,85.18,2.76,Aedes albopictus,3,0.99
Spain,Barcelona,3,2025-05-14,HumanOdor_CO2,4,94.45,16.13,23.84,82.44,3.6,Aedes aegypti,50,2.33
Spain,Barcelona,2,2025-09-11,HumanOdor_CO2,3,78.39,14.41,26.9,72.51,0.77,Aedes albopictus,20,0.6
Spain,Barcelona,7,2025-12-10,HumanOdor_CO2,3,70.08,19.22,22.9,93.07,3.56,Aedes albopictus,17,2.14
Spain,Barcelona,4,2025-06-13,Light_CO2,1,25.66,55.74,27.74,83.78,6.65,Aedes albopictus,8,1.0
Spain,Barcelona,3,2025-05-14,HumanOdor_CO2,4,94.45,16.13,23.84,82.44,3.6,Anopheles gambiae,49,2.33
France,Montpellier,5,2025-04-14,Light_CO2,2,57.07,28.25,25.34,82.1,6.14,Aedes aegypti,10,1.49
France,Montpellier,9,2025-03-15,HumanOdor_CO2,4,92.86,16.14,30.47,97.3,7.08,Culex quinquefasciatus,45,2.38
Spain,Barcelona,2,2025-09-11,HumanOdor_CO2,3,78.39,14.41,26.9,72.51,0.77,Culex quinquefasciatus,16,0.6
France,Montpellier,6,2025-12-10,HumanOdor_CO2,2,46.18,29.24,22.41,74.4,4.99,Aedes albopictus,14,1.68
Spain,Barcelona,5,2025-07-13,HumanOdor_CO2,1,22.9,29.84,25.23,83.18,3.29,Anopheles gambiae,4,1.93
France,Montpellier,3,2026-01-09,HumanOdor_CO2,1,28.87,38.01,29.64,79.22,7.24,Anopheles gambiae,1,1.11
Spain,Barcelona,6,2025-07-13,HumanOdor_CO2,4,97.72,18.77,23.17,80.88,3.53,Anopheles gambiae,17,0.56
Spain,Barcelona,6,2025-12-10,HumanOdor_CO2,4,97.72,18.77,19.31,80.12,3.84,Anopheles gambiae,34,1.52
