"City","Site","Sampling_date","Country","Location.Site","Green_level","Green_area_coverage","Blue_area_coverage","Temperature","Relative_humidity","Wind_speed_10m","Trap_type","Mosquito_species","Mosquito_abundance","Biodiversity_index"
"Utrecht","Site_9",2024-07-01,"Netherlands",9,3,74.79,41.9,28.32,61.63,3.67,"Light_CO2","Culex quinquefasciatus",30,1.5831870127156
"Utrecht","Site_9",2024-07-01,"Netherlands",9,3,74.79,41.9,28.32,61.63,3.67,"Light_CO2","Culex pipiens",17,1.5831870127156
"Utrecht","Site_9",2024-07-01,"Netherlands",9,3,74.79,41.9,28.32,61.63,3.67,"Light_CO2","Aedes aegypti",28,1.5831870127156
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,3,67.63,46,21.83,76.55,2.58,"HumanOdor_CO2","Culex pipiens",22,1.37940622670446
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,3,67.63,46,21.83,76.55,2.58,"HumanOdor_CO2","Aedes aegypti",25,1.37940622670446
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,3,67.63,46,21.83,76.55,2.58,"HumanOdor_CO2","Culex quinquefasciatus",18,1.37940622670446
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,3,67.63,46,21.83,76.55,2.58,"HumanOdor_CO2","Anopheles gambiae",23,1.37940622670446
"Montpellier","Site_9",2024-07-01,"France",9,2,14.42,16.32,20.06,60.36,4.69,"Light_CO2","Aedes aegypti",26,0.656711973409389
"Montpellier","Site_9",2024-07-01,"France",9,2,14.42,16.32,20.06,60.36,4.69,"Light_CO2","Culex pipiens",15,0.656711973409389
"Barcelona","Site_9",2024-07-01,"Spain",9,3,63.04,38.95,20.7,41.43,4.79,"HumanOdor_CO2","Anopheles gambiae",10,0.644185757086377
"Barcelona","Site_9",2024-07-01,"Spain",9,3,63.04,38.95,20.7,41.43,4.79,"HumanOdor_CO2","Culex pipiens",19,0.644185757086377
"Rabat","Site_9",2024-07-01,"Morocco",9,1,68.31,9.24,17.61,44.39,1.6,"HumanOdor_CO2","Culex quinquefasciatus",12,1.08501112745815
"Rabat","Site_9",2024-07-01,"Morocco",9,1,68.31,9.24,17.61,44.39,1.6,"HumanOdor_CO2","Anopheles gambiae",18,1.08501112745815
"Rabat","Site_9",2024-07-01,"Morocco",9,1,68.31,9.24,17.61,44.39,1.6,"HumanOdor_CO2","Aedes aegypti",16,1.08501112745815
"Casablanca","Site_9",2024-07-01,"Morocco",9,3,17.11,17.36,28.46,85.91,5.91,"Light_CO2","Culex quinquefasciatus",26,1.60175831713136
"Casablanca","Site_9",2024-07-01,"Morocco",9,3,17.11,17.36,28.46,85.91,5.91,"Light_CO2","Culex pipiens",26,1.60175831713136
"Casablanca","Site_9",2024-07-01,"Morocco",9,3,17.11,17.36,28.46,85.91,5.91,"Light_CO2","Aedes albopictus",28,1.60175831713136
"Casablanca","Site_9",2024-07-01,"Morocco",9,3,17.11,17.36,28.46,85.91,5.91,"Light_CO2","Anopheles gambiae",20,1.60175831713136
"Casablanca","Site_9",2024-07-01,"Morocco",9,3,17.11,17.36,28.46,85.91,5.91,"Light_CO2","Aedes aegypti",29,1.60175831713136
"Utrecht","Site_1",2024-08-01,"Netherlands",1,2,24.78,39.43,22.83,76.78,3.34,"HumanOdor_CO2","Anopheles gambiae",20,1.57677601375019
"Utrecht","Site_1",2024-08-01,"Netherlands",1,2,24.78,39.43,22.83,76.78,3.34,"HumanOdor_CO2","Aedes albopictus",9,1.57677601375019
"Utrecht","Site_1",2024-08-01,"Netherlands",1,2,24.78,39.43,22.83,76.78,3.34,"HumanOdor_CO2","Aedes aegypti",13,1.57677601375019
"Utrecht","Site_1",2024-08-01,"Netherlands",1,2,24.78,39.43,22.83,76.78,3.34,"HumanOdor_CO2","Culex pipiens",17,1.57677601375019
"Utrecht","Site_1",2024-08-01,"Netherlands",1,2,24.78,39.43,22.83,76.78,3.34,"HumanOdor_CO2","Culex quinquefasciatus",15,1.57677601375019
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,2,77.76,39.04,18.98,68.01,2.93,"Light_CO2","Culex quinquefasciatus",21,1.37617464789144
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,2,77.76,39.04,18.98,68.01,2.93,"Light_CO2","Aedes albopictus",24,1.37617464789144
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,2,77.76,39.04,18.98,68.01,2.93,"Light_CO2","Anopheles gambiae",21,1.37617464789144
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,2,77.76,39.04,18.98,68.01,2.93,"Light_CO2","Aedes aegypti",16,1.37617464789144
"Montpellier","Site_1",2024-08-01,"France",1,3,46.45,34.6,23.99,73.63,1.96,"Light_CO2","Culex quinquefasciatus",25,1.09004213842292
"Montpellier","Site_1",2024-08-01,"France",1,3,46.45,34.6,23.99,73.63,1.96,"Light_CO2","Aedes albopictus",29,1.09004213842292
"Montpellier","Site_1",2024-08-01,"France",1,3,46.45,34.6,23.99,73.63,1.96,"Light_CO2","Culex pipiens",21,1.09004213842292
"Barcelona","Site_1",2024-08-01,"Spain",1,2,42.98,20.79,26.29,85.93,4.48,"HumanOdor_CO2","Aedes albopictus",15,1.36609137058584
"Barcelona","Site_1",2024-08-01,"Spain",1,2,42.98,20.79,26.29,85.93,4.48,"HumanOdor_CO2","Culex quinquefasciatus",21,1.36609137058584
"Barcelona","Site_1",2024-08-01,"Spain",1,2,42.98,20.79,26.29,85.93,4.48,"HumanOdor_CO2","Culex pipiens",12,1.36609137058584
"Barcelona","Site_1",2024-08-01,"Spain",1,2,42.98,20.79,26.29,85.93,4.48,"HumanOdor_CO2","Anopheles gambiae",17,1.36609137058584
"Rabat","Site_1",2024-08-01,"Morocco",1,2,56.35,7.29,19.89,47.41,5.01,"Light_CO2","Anopheles gambiae",21,1.08980892740654
"Rabat","Site_1",2024-08-01,"Morocco",1,2,56.35,7.29,19.89,47.41,5.01,"Light_CO2","Aedes albopictus",19,1.08980892740654
"Rabat","Site_1",2024-08-01,"Morocco",1,2,56.35,7.29,19.89,47.41,5.01,"Light_CO2","Culex quinquefasciatus",26,1.08980892740654
"Casablanca","Site_1",2024-08-01,"Morocco",1,1,47.71,26.26,20.47,43.44,1.64,"HumanOdor_CO2","Anopheles gambiae",7,1.56052641063181
"Casablanca","Site_1",2024-08-01,"Morocco",1,1,47.71,26.26,20.47,43.44,1.64,"HumanOdor_CO2","Aedes aegypti",11,1.56052641063181
"Casablanca","Site_1",2024-08-01,"Morocco",1,1,47.71,26.26,20.47,43.44,1.64,"HumanOdor_CO2","Culex pipiens",17,1.56052641063181
"Casablanca","Site_1",2024-08-01,"Morocco",1,1,47.71,26.26,20.47,43.44,1.64,"HumanOdor_CO2","Aedes albopictus",11,1.56052641063181
"Casablanca","Site_1",2024-08-01,"Morocco",1,1,47.71,26.26,20.47,43.44,1.64,"HumanOdor_CO2","Culex quinquefasciatus",17,1.56052641063181
"Utrecht","Site_2",2024-08-01,"Netherlands",2,3,46.47,49.02,21.7,61.29,4.29,"Light_CO2","Aedes albopictus",25,0.690401161910334
"Utrecht","Site_2",2024-08-01,"Netherlands",2,3,46.47,49.02,21.7,61.29,4.29,"Light_CO2","Aedes aegypti",29,0.690401161910334
"Nijmegen","Site_2",2024-08-01,"Netherlands",2,3,25.14,36.91,11.99,84.83,6.04,"HumanOdor_CO2","Anopheles gambiae",14,1.50152438156783
"Nijmegen","Site_2",2024-08-01,"Netherlands",2,3,25.14,36.91,11.99,84.83,6.04,"HumanOdor_CO2","Aedes albopictus",14,1.50152438156783
"Nijmegen","Site_2",2024-08-01,"Netherlands",2,3,25.14,36.91,11.99,84.83,6.04,"HumanOdor_CO2","Aedes aegypti",5,1.50152438156783
"Nijmegen","Site_2",2024-08-01,"Netherlands",2,3,25.14,36.91,11.99,84.83,6.04,"HumanOdor_CO2","Culex quinquefasciatus",26,1.50152438156783
"Nijmegen","Site_2",2024-08-01,"Netherlands",2,3,25.14,36.91,11.99,84.83,6.04,"HumanOdor_CO2","Culex pipiens",20,1.50152438156783
"Montpellier","Site_2",2024-08-01,"France",2,3,10.38,46.79,22.78,85.05,0.96,"Light_CO2","Aedes albopictus",25,1.37537855176057
"Montpellier","Site_2",2024-08-01,"France",2,3,10.38,46.79,22.78,85.05,0.96,"Light_CO2","Anopheles gambiae",19,1.37537855176057
"Montpellier","Site_2",2024-08-01,"France",2,3,10.38,46.79,22.78,85.05,0.96,"Light_CO2","Culex quinquefasciatus",29,1.37537855176057
"Montpellier","Site_2",2024-08-01,"France",2,3,10.38,46.79,22.78,85.05,0.96,"Light_CO2","Culex pipiens",25,1.37537855176057
"Barcelona","Site_2",2024-08-01,"Spain",2,3,76.52,27.02,22.21,77.82,1.6,"HumanOdor_CO2","Culex quinquefasciatus",16,0.660060213415577
"Barcelona","Site_2",2024-08-01,"Spain",2,3,76.52,27.02,22.21,77.82,1.6,"HumanOdor_CO2","Culex pipiens",27,0.660060213415577
"Rabat","Site_2",2024-08-01,"Morocco",2,2,27.97,5.96,20.69,84.93,2.76,"Light_CO2","Culex quinquefasciatus",29,1.37394301942365
"Rabat","Site_2",2024-08-01,"Morocco",2,2,27.97,5.96,20.69,84.93,2.76,"Light_CO2","Anopheles gambiae",19,1.37394301942365
"Rabat","Site_2",2024-08-01,"Morocco",2,2,27.97,5.96,20.69,84.93,2.76,"Light_CO2","Culex pipiens",22,1.37394301942365
"Rabat","Site_2",2024-08-01,"Morocco",2,2,27.97,5.96,20.69,84.93,2.76,"Light_CO2","Aedes aegypti",22,1.37394301942365
"Casablanca","Site_2",2024-08-01,"Morocco",2,3,19.51,33.55,16.89,72.42,0.88,"Light_CO2","Culex pipiens",14,1.07878897885753
"Casablanca","Site_2",2024-08-01,"Morocco",2,3,19.51,33.55,16.89,72.42,0.88,"Light_CO2","Anopheles gambiae",19,1.07878897885753
"Casablanca","Site_2",2024-08-01,"Morocco",2,3,19.51,33.55,16.89,72.42,0.88,"Light_CO2","Culex quinquefasciatus",23,1.07878897885753
"Utrecht","Site_3",2024-08-01,"Netherlands",3,3,75.36,49.25,27.33,45.55,2.15,"Light_CO2","Culex pipiens",14,1.35469158939258
"Utrecht","Site_3",2024-08-01,"Netherlands",3,3,75.36,49.25,27.33,45.55,2.15,"Light_CO2","Aedes albopictus",26,1.35469158939258
"Utrecht","Site_3",2024-08-01,"Netherlands",3,3,75.36,49.25,27.33,45.55,2.15,"Light_CO2","Aedes aegypti",26,1.35469158939258
"Utrecht","Site_3",2024-08-01,"Netherlands",3,3,75.36,49.25,27.33,45.55,2.15,"Light_CO2","Culex quinquefasciatus",18,1.35469158939258
"Nijmegen","Site_3",2024-08-01,"Netherlands",3,2,65.87,39.85,19.71,87.43,5.32,"Light_CO2","Culex pipiens",26,0.680999123265411
"Nijmegen","Site_3",2024-08-01,"Netherlands",3,2,65.87,39.85,19.71,87.43,5.32,"Light_CO2","Aedes albopictus",19,0.680999123265411
"Montpellier","Site_3",2024-08-01,"France",3,2,47.64,4.01,22.68,79.44,2.02,"Light_CO2","Culex quinquefasciatus",25,1.37479671903645
"Montpellier","Site_3",2024-08-01,"France",3,2,47.64,4.01,22.68,79.44,2.02,"Light_CO2","Culex pipiens",17,1.37479671903645
"Montpellier","Site_3",2024-08-01,"France",3,2,47.64,4.01,22.68,79.44,2.02,"Light_CO2","Aedes albopictus",25,1.37479671903645
"Montpellier","Site_3",2024-08-01,"France",3,2,47.64,4.01,22.68,79.44,2.02,"Light_CO2","Anopheles gambiae",24,1.37479671903645
"Barcelona","Site_3",2024-08-01,"Spain",3,2,70.84,9.7,32.56,59.31,1.75,"HumanOdor_CO2","Anopheles gambiae",22,0.5526646024944
"Barcelona","Site_3",2024-08-01,"Spain",3,2,70.84,9.7,32.56,59.31,1.75,"HumanOdor_CO2","Culex pipiens",7,0.5526646024944
"Rabat","Site_3",2024-08-01,"Morocco",3,2,20.12,27.95,19.04,67.52,3.51,"HumanOdor_CO2","Culex quinquefasciatus",19,1.57683793102857
"Rabat","Site_3",2024-08-01,"Morocco",3,2,20.12,27.95,19.04,67.52,3.51,"HumanOdor_CO2","Aedes aegypti",15,1.57683793102857
"Rabat","Site_3",2024-08-01,"Morocco",3,2,20.12,27.95,19.04,67.52,3.51,"HumanOdor_CO2","Aedes albopictus",16,1.57683793102857
"Rabat","Site_3",2024-08-01,"Morocco",3,2,20.12,27.95,19.04,67.52,3.51,"HumanOdor_CO2","Anopheles gambiae",9,1.57683793102857
"Rabat","Site_3",2024-08-01,"Morocco",3,2,20.12,27.95,19.04,67.52,3.51,"HumanOdor_CO2","Culex pipiens",20,1.57683793102857
"Casablanca","Site_3",2024-08-01,"Morocco",3,3,44.17,16.61,18.66,70.63,3.61,"Light_CO2","Anopheles gambiae",27,0.667093654121158
"Casablanca","Site_3",2024-08-01,"Morocco",3,3,44.17,16.61,18.66,70.63,3.61,"Light_CO2","Aedes albopictus",17,0.667093654121158
"Utrecht","Site_4",2024-08-01,"Netherlands",4,3,24.2,8.09,22.77,72.56,0.71,"Light_CO2","Aedes albopictus",15,0.656711973409389
"Utrecht","Site_4",2024-08-01,"Netherlands",4,3,24.2,8.09,22.77,72.56,0.71,"Light_CO2","Culex quinquefasciatus",26,0.656711973409389
"Nijmegen","Site_4",2024-08-01,"Netherlands",4,3,13.93,14.44,20.57,66.96,3.14,"Light_CO2","Culex pipiens",27,1.09126930136964
"Nijmegen","Site_4",2024-08-01,"Netherlands",4,3,13.93,14.44,20.57,66.96,3.14,"Light_CO2","Aedes albopictus",31,1.09126930136964
"Nijmegen","Site_4",2024-08-01,"Netherlands",4,3,13.93,14.44,20.57,66.96,3.14,"Light_CO2","Anopheles gambiae",23,1.09126930136964
"Montpellier","Site_4",2024-08-01,"France",4,1,69.12,18.95,19.54,49.58,6.34,"Light_CO2","Anopheles gambiae",25,1.32728319427443
"Montpellier","Site_4",2024-08-01,"France",4,1,69.12,18.95,19.54,49.58,6.34,"Light_CO2","Culex quinquefasciatus",19,1.32728319427443
"Montpellier","Site_4",2024-08-01,"France",4,1,69.12,18.95,19.54,49.58,6.34,"Light_CO2","Aedes albopictus",10,1.32728319427443
"Montpellier","Site_4",2024-08-01,"France",4,1,69.12,18.95,19.54,49.58,6.34,"Light_CO2","Aedes aegypti",13,1.32728319427443
"Barcelona","Site_4",2024-08-01,"Spain",4,2,8.85,9.97,24.05,66.21,3.57,"Light_CO2","Culex quinquefasciatus",33,1.57997974624004
"Barcelona","Site_4",2024-08-01,"Spain",4,2,8.85,9.97,24.05,66.21,3.57,"Light_CO2","Aedes aegypti",26,1.57997974624004
"Barcelona","Site_4",2024-08-01,"Spain",4,2,8.85,9.97,24.05,66.21,3.57,"Light_CO2","Culex pipiens",21,1.57997974624004
"Barcelona","Site_4",2024-08-01,"Spain",4,2,8.85,9.97,24.05,66.21,3.57,"Light_CO2","Anopheles gambiae",17,1.57997974624004
"Barcelona","Site_4",2024-08-01,"Spain",4,2,8.85,9.97,24.05,66.21,3.57,"Light_CO2","Aedes albopictus",32,1.57997974624004
"Rabat","Site_4",2024-08-01,"Morocco",4,2,52.65,19.45,23.15,60.9,4.6,"Light_CO2","Culex pipiens",20,1.37141784230334
"Rabat","Site_4",2024-08-01,"Morocco",4,2,52.65,19.45,23.15,60.9,4.6,"Light_CO2","Aedes albopictus",26,1.37141784230334
"Rabat","Site_4",2024-08-01,"Morocco",4,2,52.65,19.45,23.15,60.9,4.6,"Light_CO2","Anopheles gambiae",16,1.37141784230334
"Rabat","Site_4",2024-08-01,"Morocco",4,2,52.65,19.45,23.15,60.9,4.6,"Light_CO2","Culex quinquefasciatus",22,1.37141784230334
"Casablanca","Site_4",2024-08-01,"Morocco",4,3,51.46,11.73,16.63,78.91,4.41,"HumanOdor_CO2","Culex quinquefasciatus",21,1.37887488968063
"Casablanca","Site_4",2024-08-01,"Morocco",4,3,51.46,11.73,16.63,78.91,4.41,"HumanOdor_CO2","Aedes albopictus",16,1.37887488968063
"Casablanca","Site_4",2024-08-01,"Morocco",4,3,51.46,11.73,16.63,78.91,4.41,"HumanOdor_CO2","Aedes aegypti",17,1.37887488968063
"Casablanca","Site_4",2024-08-01,"Morocco",4,3,51.46,11.73,16.63,78.91,4.41,"HumanOdor_CO2","Culex pipiens",21,1.37887488968063
"Utrecht","Site_5",2024-08-01,"Netherlands",5,2,18.86,32.08,15.1,40.99,0.66,"Light_CO2","Aedes aegypti",27,1.08501112745815
"Utrecht","Site_5",2024-08-01,"Netherlands",5,2,18.86,32.08,15.1,40.99,0.66,"Light_CO2","Aedes albopictus",18,1.08501112745815
"Utrecht","Site_5",2024-08-01,"Netherlands",5,2,18.86,32.08,15.1,40.99,0.66,"Light_CO2","Anopheles gambiae",24,1.08501112745815
"Nijmegen","Site_5",2024-08-01,"Netherlands",5,3,9.28,43.28,24.99,62.73,2.15,"Light_CO2","Aedes aegypti",19,0.683820608784912
"Nijmegen","Site_5",2024-08-01,"Netherlands",5,3,9.28,43.28,24.99,62.73,2.15,"Light_CO2","Culex pipiens",25,0.683820608784912
"Montpellier","Site_5",2024-08-01,"France",5,1,42.69,8.26,17.8,51.5,1.58,"HumanOdor_CO2","Aedes albopictus",8,1.27406476610268
"Montpellier","Site_5",2024-08-01,"France",5,1,42.69,8.26,17.8,51.5,1.58,"HumanOdor_CO2","Culex quinquefasciatus",7,1.27406476610268
"Montpellier","Site_5",2024-08-01,"France",5,1,42.69,8.26,17.8,51.5,1.58,"HumanOdor_CO2","Aedes aegypti",9,1.27406476610268
"Montpellier","Site_5",2024-08-01,"France",5,1,42.69,8.26,17.8,51.5,1.58,"HumanOdor_CO2","Culex pipiens",21,1.27406476610268
"Barcelona","Site_5",2024-08-01,"Spain",5,2,30.08,36.54,17.22,47.63,1.46,"Light_CO2","Culex quinquefasciatus",13,0.6842317451303
"Barcelona","Site_5",2024-08-01,"Spain",5,2,30.08,36.54,17.22,47.63,1.46,"Light_CO2","Aedes albopictus",17,0.6842317451303
"Rabat","Site_5",2024-08-01,"Morocco",5,1,59.35,2.14,28.18,58.98,4.37,"Light_CO2","Anopheles gambiae",15,1.04293069859839
"Rabat","Site_5",2024-08-01,"Morocco",5,1,59.35,2.14,28.18,58.98,4.37,"Light_CO2","Culex quinquefasciatus",12,1.04293069859839
"Rabat","Site_5",2024-08-01,"Morocco",5,1,59.35,2.14,28.18,58.98,4.37,"Light_CO2","Culex pipiens",26,1.04293069859839
"Casablanca","Site_5",2024-08-01,"Morocco",5,3,62.24,34.73,22.38,80.49,1.81,"HumanOdor_CO2","Anopheles gambiae",17,1.35478655488348
"Casablanca","Site_5",2024-08-01,"Morocco",5,3,62.24,34.73,22.38,80.49,1.81,"HumanOdor_CO2","Aedes albopictus",13,1.35478655488348
"Casablanca","Site_5",2024-08-01,"Morocco",5,3,62.24,34.73,22.38,80.49,1.81,"HumanOdor_CO2","Aedes aegypti",26,1.35478655488348
"Casablanca","Site_5",2024-08-01,"Morocco",5,3,62.24,34.73,22.38,80.49,1.81,"HumanOdor_CO2","Culex pipiens",21,1.35478655488348
"Utrecht","Site_6",2024-08-01,"Netherlands",6,2,76.81,24.17,19.3,85.19,0.57,"HumanOdor_CO2","Culex quinquefasciatus",19,1.60252290790036
"Utrecht","Site_6",2024-08-01,"Netherlands",6,2,76.81,24.17,19.3,85.19,0.57,"HumanOdor_CO2","Aedes aegypti",15,1.60252290790036
"Utrecht","Site_6",2024-08-01,"Netherlands",6,2,76.81,24.17,19.3,85.19,0.57,"HumanOdor_CO2","Anopheles gambiae",20,1.60252290790036
"Utrecht","Site_6",2024-08-01,"Netherlands",6,2,76.81,24.17,19.3,85.19,0.57,"HumanOdor_CO2","Aedes albopictus",20,1.60252290790036
"Utrecht","Site_6",2024-08-01,"Netherlands",6,2,76.81,24.17,19.3,85.19,0.57,"HumanOdor_CO2","Culex pipiens",16,1.60252290790036
"Nijmegen","Site_6",2024-08-01,"Netherlands",6,3,23.42,41.2,25.87,57.25,5.31,"Light_CO2","Culex quinquefasciatus",19,1.36107960222869
"Nijmegen","Site_6",2024-08-01,"Netherlands",6,3,23.42,41.2,25.87,57.25,5.31,"Light_CO2","Aedes albopictus",24,1.36107960222869
"Nijmegen","Site_6",2024-08-01,"Netherlands",6,3,23.42,41.2,25.87,57.25,5.31,"Light_CO2","Culex pipiens",16,1.36107960222869
"Nijmegen","Site_6",2024-08-01,"Netherlands",6,3,23.42,41.2,25.87,57.25,5.31,"Light_CO2","Anopheles gambiae",29,1.36107960222869
"Montpellier","Site_6",2024-08-01,"France",6,3,19.17,12.93,28.52,47.24,2.39,"HumanOdor_CO2","Anopheles gambiae",25,1.31041542470147
"Montpellier","Site_6",2024-08-01,"France",6,3,19.17,12.93,28.52,47.24,2.39,"HumanOdor_CO2","Culex quinquefasciatus",11,1.31041542470147
"Montpellier","Site_6",2024-08-01,"France",6,3,19.17,12.93,28.52,47.24,2.39,"HumanOdor_CO2","Culex pipiens",32,1.31041542470147
"Montpellier","Site_6",2024-08-01,"France",6,3,19.17,12.93,28.52,47.24,2.39,"HumanOdor_CO2","Aedes albopictus",16,1.31041542470147
"Barcelona","Site_6",2024-08-01,"Spain",6,2,66.49,27.56,26.93,84.66,5.45,"Light_CO2","Aedes albopictus",21,1.5892874629909
"Barcelona","Site_6",2024-08-01,"Spain",6,2,66.49,27.56,26.93,84.66,5.45,"Light_CO2","Culex quinquefasciatus",18,1.5892874629909
"Barcelona","Site_6",2024-08-01,"Spain",6,2,66.49,27.56,26.93,84.66,5.45,"Light_CO2","Aedes aegypti",20,1.5892874629909
"Barcelona","Site_6",2024-08-01,"Spain",6,2,66.49,27.56,26.93,84.66,5.45,"Light_CO2","Culex pipiens",30,1.5892874629909
"Barcelona","Site_6",2024-08-01,"Spain",6,2,66.49,27.56,26.93,84.66,5.45,"Light_CO2","Anopheles gambiae",18,1.5892874629909
"Rabat","Site_6",2024-08-01,"Morocco",6,3,31.4,30.01,16.94,70.93,3.45,"HumanOdor_CO2","Culex pipiens",20,1.37662739569794
"Rabat","Site_6",2024-08-01,"Morocco",6,3,31.4,30.01,16.94,70.93,3.45,"HumanOdor_CO2","Aedes aegypti",20,1.37662739569794
"Rabat","Site_6",2024-08-01,"Morocco",6,3,31.4,30.01,16.94,70.93,3.45,"HumanOdor_CO2","Aedes albopictus",18,1.37662739569794
"Rabat","Site_6",2024-08-01,"Morocco",6,3,31.4,30.01,16.94,70.93,3.45,"HumanOdor_CO2","Anopheles gambiae",14,1.37662739569794
"Casablanca","Site_6",2024-08-01,"Morocco",6,3,36.73,39.12,18.97,41.73,5.62,"Light_CO2","Anopheles gambiae",25,1.37249003832894
"Casablanca","Site_6",2024-08-01,"Morocco",6,3,36.73,39.12,18.97,41.73,5.62,"Light_CO2","Culex pipiens",32,1.37249003832894
"Casablanca","Site_6",2024-08-01,"Morocco",6,3,36.73,39.12,18.97,41.73,5.62,"Light_CO2","Aedes albopictus",20,1.37249003832894
"Casablanca","Site_6",2024-08-01,"Morocco",6,3,36.73,39.12,18.97,41.73,5.62,"Light_CO2","Aedes aegypti",27,1.37249003832894
"Utrecht","Site_7",2024-08-01,"Netherlands",7,3,68.03,11.51,23.58,66.79,5.89,"HumanOdor_CO2","Aedes albopictus",20,1.03321790374044
"Utrecht","Site_7",2024-08-01,"Netherlands",7,3,68.03,11.51,23.58,66.79,5.89,"HumanOdor_CO2","Culex quinquefasciatus",13,1.03321790374044
"Utrecht","Site_7",2024-08-01,"Netherlands",7,3,68.03,11.51,23.58,66.79,5.89,"HumanOdor_CO2","Aedes aegypti",8,1.03321790374044
"Nijmegen","Site_7",2024-08-01,"Netherlands",7,1,40.97,23.38,15.18,71.69,0.77,"HumanOdor_CO2","Aedes aegypti",11,0.693147160559945
"Nijmegen","Site_7",2024-08-01,"Netherlands",7,1,40.97,23.38,15.18,71.69,0.77,"HumanOdor_CO2","Anopheles gambiae",11,0.693147160559945
"Montpellier","Site_7",2024-08-01,"France",7,3,29.23,39.72,20.09,44.32,6.22,"HumanOdor_CO2","Culex pipiens",16,1.08783517673137
"Montpellier","Site_7",2024-08-01,"France",7,3,29.23,39.72,20.09,44.32,6.22,"HumanOdor_CO2","Culex quinquefasciatus",20,1.08783517673137
"Montpellier","Site_7",2024-08-01,"France",7,3,29.23,39.72,20.09,44.32,6.22,"HumanOdor_CO2","Anopheles gambiae",23,1.08783517673137
"Barcelona","Site_7",2024-08-01,"Spain",7,3,72.75,43.57,21.93,40.37,4.95,"Light_CO2","Aedes albopictus",37,1.58683841370654
"Barcelona","Site_7",2024-08-01,"Spain",7,3,72.75,43.57,21.93,40.37,4.95,"Light_CO2","Anopheles gambiae",20,1.58683841370654
"Barcelona","Site_7",2024-08-01,"Spain",7,3,72.75,43.57,21.93,40.37,4.95,"Light_CO2","Culex pipiens",24,1.58683841370654
"Barcelona","Site_7",2024-08-01,"Spain",7,3,72.75,43.57,21.93,40.37,4.95,"Light_CO2","Aedes aegypti",28,1.58683841370654
"Barcelona","Site_7",2024-08-01,"Spain",7,3,72.75,43.57,21.93,40.37,4.95,"Light_CO2","Culex quinquefasciatus",24,1.58683841370654
"Rabat","Site_7",2024-08-01,"Morocco",7,3,74.59,26.56,21.67,70.56,5.94,"Light_CO2","Culex pipiens",17,1.58444457470632
"Rabat","Site_7",2024-08-01,"Morocco",7,3,74.59,26.56,21.67,70.56,5.94,"Light_CO2","Aedes albopictus",16,1.58444457470632
"Rabat","Site_7",2024-08-01,"Morocco",7,3,74.59,26.56,21.67,70.56,5.94,"Light_CO2","Anopheles gambiae",29,1.58444457470632
"Rabat","Site_7",2024-08-01,"Morocco",7,3,74.59,26.56,21.67,70.56,5.94,"Light_CO2","Culex quinquefasciatus",22,1.58444457470632
"Rabat","Site_7",2024-08-01,"Morocco",7,3,74.59,26.56,21.67,70.56,5.94,"Light_CO2","Aedes aegypti",25,1.58444457470632
"Casablanca","Site_7",2024-08-01,"Morocco",7,3,39.06,45.09,23.12,42.98,3.5,"Light_CO2","Anopheles gambiae",18,1.35061558851071
"Casablanca","Site_7",2024-08-01,"Morocco",7,3,39.06,45.09,23.12,42.98,3.5,"Light_CO2","Culex quinquefasciatus",24,1.35061558851071
"Casablanca","Site_7",2024-08-01,"Morocco",7,3,39.06,45.09,23.12,42.98,3.5,"Light_CO2","Culex pipiens",36,1.35061558851071
"Casablanca","Site_7",2024-08-01,"Morocco",7,3,39.06,45.09,23.12,42.98,3.5,"Light_CO2","Aedes aegypti",34,1.35061558851071
"Utrecht","Site_8",2024-08-01,"Netherlands",8,1,68.87,36.89,22.92,87.15,6.08,"HumanOdor_CO2","Culex pipiens",18,1.35338946750136
"Utrecht","Site_8",2024-08-01,"Netherlands",8,1,68.87,36.89,22.92,87.15,6.08,"HumanOdor_CO2","Aedes aegypti",11,1.35338946750136
"Utrecht","Site_8",2024-08-01,"Netherlands",8,1,68.87,36.89,22.92,87.15,6.08,"HumanOdor_CO2","Anopheles gambiae",11,1.35338946750136
"Utrecht","Site_8",2024-08-01,"Netherlands",8,1,68.87,36.89,22.92,87.15,6.08,"HumanOdor_CO2","Aedes albopictus",19,1.35338946750136
"Nijmegen","Site_8",2024-08-01,"Netherlands",8,3,70.78,7.27,26.45,61.68,4.33,"HumanOdor_CO2","Culex quinquefasciatus",28,1.58556331300695
"Nijmegen","Site_8",2024-08-01,"Netherlands",8,3,70.78,7.27,26.45,61.68,4.33,"HumanOdor_CO2","Anopheles gambiae",17,1.58556331300695
